Project_ID,Project_Type,Risk_Level,Schedule_Delay,Cost_Overrun,Delayed_Project,Over_Budget_Project,CPI_Cumulative,SPI_Cumulative,Planned_Budget,Actual_Cost,EAC,VAC,Forecast_Overrun_Percent
PROJ_3615,Construction,Low,2,42913.108330463525,True,True,0.9818122761401796,0.9999999999999998,2316541.47,2359454.578330464,2359454.5783304637,-42913.108330463525,1.8524644987453438
PROJ_3616,IT,Low,1,-37184.12142530968,True,False,1.0339641809256064,1.0000000000000002,1131988.13,1094804.0085746902,1094804.00857469,37184.12142530992,-3.2848508248324055
PROJ_3617,IT,Medium,2,198911.49237575495,True,True,0.8657002794382166,1.0000000000000004,1282189.82,1481101.312375755,1481101.3123757546,-198911.49237575452,15.513420031345632
PROJ_3618,IT,Low,2,-5495.614572464605,True,False,1.0077206055859786,1.0,717306.95,711811.3354275353,711811.3354275352,5495.614572464721,-0.7661454517434582
PROJ_3619,Healthcare,Critical,2,159330.25050248974,True,True,0.8685164527997911,1.0,1052458.25,1211788.5005024895,1211788.5005024895,-159330.2505024895,15.13886660135825
PROJ_3620,Construction,Low,1,125469.73063299993,True,True,0.9452276045877126,1.0000000000000002,2165277.82,2290747.550633,2290747.5506329993,-125469.73063299945,5.794625034906581
PROJ_3621,Construction,Medium,3,180441.650088246,True,True,0.8769084624157617,1.0000000000000002,1285472.69,1465914.340088246,1465914.3400882462,-180441.6500882462,14.03698822168258
PROJ_3622,IT,Low,2,46010.584718883154,True,True,0.9438889584103416,1.0000000000000002,773981.05,819991.6347188832,819991.6347188833,-46010.58471888327,5.944665533979581
PROJ_3623,Healthcare,Low,1,7394.705989746493,True,True,0.9813177120847548,1.0000000000000002,388419.02,395813.7259897465,395813.7259897464,-7394.705989746377,1.903796057604588
PROJ_3624,IT,Low,0,26997.529545866768,False,True,0.967221549096721,1.0000000000000002,796639.0,823636.5295458668,823636.5295458663,-26997.529545866302,3.3889289309042496
PROJ_3625,R&D,Medium,2,88561.8022357889,True,True,0.9340836302814935,1.0,1254986.13,1343547.9322357888,1343547.932235789,-88561.80223578913,7.056795299864321
PROJ_3626,IT,Medium,0,43219.12330001959,False,True,0.922800466083764,1.0,516617.46,559836.5833000196,559836.5833000196,-43219.12330001959,8.365788353343612
PROJ_3627,Construction,Medium,1,35965.10478897742,True,True,0.9752288839159048,1.0,1415931.72,1451896.8247889774,1451896.824788977,-35965.104788976954,2.5400310114513824
PROJ_3628,Manufacturing,Critical,0,89157.2570230253,False,True,0.8313609768890675,1.0000000000000002,439529.73,528686.9870230253,528686.9870230252,-89157.25702302519,20.284693147611467
PROJ_3629,Manufacturing,Medium,0,128371.5045879014,False,True,0.8700142181823611,1.0,859209.62,987581.1245879014,987581.1245879014,-128371.5045879014,14.940650290659152
PROJ_3630,Manufacturing,High,0,71467.7475251907,False,True,0.9375900793343172,1.0000000000000002,1073666.66,1145134.4075251906,1145134.4075251909,-71467.74752519093,6.6564186248635995
PROJ_3631,Construction,High,1,37604.27709880797,True,True,0.970790544101374,1.0000000000000004,1249796.53,1287400.807098808,1287400.8070988082,-37604.277098808205,3.008831933531469
PROJ_3632,Construction,High,0,118130.35052229976,False,True,0.9535453154103136,1.0,2424785.43,2542915.7805223,2542915.7805223,-118130.35052229976,4.871785728368541
PROJ_3633,IT,Low,1,-47810.64314529102,True,False,1.0618333966356557,1.0000000000000002,821027.8,773217.156854709,773217.1568547088,47810.64314529125,-5.823267268817359
PROJ_3634,IT,Critical,0,189531.2453640576,False,True,0.8538867559252932,1.0000000000000004,1107621.84,1297153.0853640577,1297153.0853640577,-189531.2453640576,17.1115482305818
PROJ_3635,IT,High,1,172635.0268016206,True,True,0.8830787741147293,0.9999999999999998,1303872.13,1476507.1568016205,1476507.156801621,-172635.02680162108,13.240180753125008
PROJ_3636,IT,High,1,25439.178216687287,True,True,0.9697257781286556,1.0,814852.55,840291.7282166873,840291.7282166875,-25439.178216687404,3.1219363818260617
PROJ_3637,IT,High,6,82460.2528248562,True,True,0.9160355725543664,1.0,899625.32,982085.572824856,982085.572824856,-82460.25282485608,9.166066249097579
PROJ_3638,Healthcare,Medium,2,-15785.512105664006,True,False,1.015454324269142,1.0000000000000002,1037215.62,1021430.107894336,1021430.1078943361,15785.512105663889,-1.5219123007098456
PROJ_3639,Construction,Critical,-1,90189.49744566018,False,True,0.9560583519114862,1.0,1962293.77,2052483.26744566,2052483.26744566,-90189.49744565994,4.596126167472873
PROJ_3640,IT,Medium,1,52701.48801903008,True,True,0.9233242408864304,1.0,634627.71,687329.19801903,687329.1980190302,-52701.48801903019,8.304315615060395
PROJ_3641,Marketing,Low,1,67365.02079232235,True,True,0.9259174817295892,1.0,841959.1,909324.1207923224,909324.1207923224,-67365.02079232247,8.000984940043105
PROJ_3642,Manufacturing,Medium,0,37388.03000072902,False,True,0.9527962981854816,1.0000000000000002,754669.13,792057.160000729,792057.1600007287,-37388.03000072867,4.954228086781378
PROJ_3643,Construction,Critical,1,39127.86249882355,True,True,0.9855508730857956,1.0000000000000002,2668846.31,2707974.172498824,2707974.172498823,-39127.86249882309,1.466096505902698
PROJ_3644,Manufacturing,Low,2,25819.39234020212,True,True,0.9797945907524446,0.9999999999999998,1252026.16,1277845.552340202,1277845.5523402023,-25819.39234020235,2.062208695399971
PROJ_3645,IT,Medium,2,20229.19049357448,True,True,0.9676000233110056,0.9999999999999998,604128.99,624358.1804935745,624358.1804935748,-20229.19049357483,3.3484886222021615
PROJ_3646,Manufacturing,Medium,0,40664.86583165976,False,True,0.9327684751575376,1.0000000000000004,564183.32,604848.1858316597,604848.1858316595,-40664.865831659525,7.207739823229714
PROJ_3647,R&D,Critical,2,82758.84218478226,True,True,0.9317806402702864,0.9999999999999998,1130369.55,1213128.3921847823,1213128.3921847828,-82758.84218478273,7.321396987806573
PROJ_3648,Marketing,Critical,0,247232.70774429303,False,True,0.7982438848182478,1.0,978171.08,1225403.787744293,1225403.787744293,-247232.70774429303,25.274996654398436
PROJ_3649,Construction,Low,0,84005.67260962306,False,True,0.9645212639051732,0.9999999999999998,2283769.56,2367775.232609623,2367775.232609624,-84005.67260962399,3.6783778048790525
PROJ_3650,Marketing,High,0,76849.29174282122,False,True,0.9325168914585787,0.9999999999999992,1061943.71,1138793.0017428212,1138793.0017428217,-76849.29174282169,7.236663395541153
PROJ_3651,IT,Medium,1,87254.04489376326,True,True,0.8770732667807304,1.0,622551.24,709805.2848937633,709805.2848937633,-87254.04489376326,14.015560372791686
PROJ_3652,Construction,Medium,-1,58127.90070584486,False,True,0.932031799161072,1.0,797094.1,855222.0007058448,855222.0007058446,-58127.90070584463,7.2924765979129225
PROJ_3653,Healthcare,Low,0,41684.4784585858,False,True,0.937626725413252,1.0,626622.24,668306.7184585858,668306.7184585859,-41684.478458585916,6.652250079503388
PROJ_3654,IT,Low,0,37427.65067065705,False,True,0.9381813168922896,1.0,568014.73,605442.380670657,605442.3806706571,-37427.65067065717,6.58920423959026
PROJ_3655,IT,High,2,21041.0873583419,True,True,0.9725298651048364,1.0000000000000002,744921.2,765962.2873583419,765962.2873583416,-21041.08735834167,2.82460579163832
PROJ_3656,R&D,Medium,0,132835.69751546765,False,True,0.9117554708914434,1.0000000000000002,1372477.99,1505313.6875154676,1505313.6875154674,-132835.69751546741,9.678530255736009
PROJ_3657,IT,Medium,2,-6241.562028203858,True,False,1.010364807798246,1.0,608429.48,602187.9179717961,602187.9179717965,6241.562028203509,-1.0258480618334782
PROJ_3658,IT,Critical,1,234399.2295946832,True,True,0.8130431097202785,0.9999999999999998,1019361.62,1253760.8495946832,1253760.8495946836,-234399.22959468362,22.994708158100323
PROJ_3659,IT,Low,1,76533.9011312027,True,True,0.8657330981984349,0.9999999999999998,493479.26,570013.1611312027,570013.1611312029,-76533.90113120293,15.509041075242541
PROJ_3660,Construction,Critical,2,131705.71605052566,True,True,0.9423487499399906,0.9999999999999996,2152819.18,2284524.896050526,2284524.896050526,-131705.71605052566,6.117825281105385
PROJ_3661,Marketing,Critical,2,75902.07920401439,True,True,0.9095723446923514,1.0,763465.91,839367.9892040144,839367.9892040148,-75902.07920401474,9.941777125846357
PROJ_3662,IT,Critical,0,55842.140462863375,False,True,0.9434062877068968,1.0,930877.73,986719.8704628634,986719.8704628632,-55842.14046286326,5.998869525309544
PROJ_3663,Marketing,Low,0,80214.41462389193,False,True,0.915585326001541,1.0,870028.13,950242.544623892,950242.544623892,-80214.41462389205,9.21974955268309
PROJ_3664,R&D,Low,2,133377.25068579428,True,True,0.9172089835448896,1.0,1477633.9,1611011.1506857942,1611011.150685794,-133377.25068579405,9.026407061031428
PROJ_3665,IT,Medium,0,107252.80190469453,False,True,0.8535016078606161,1.0000000000000002,624856.27,732109.0719046945,732109.0719046943,-107252.8019046943,17.164395566470716
PROJ_3666,R&D,Critical,4,143389.99281990528,True,True,0.9460516620027096,1.0000000000000002,2514523.08,2657913.0728199054,2657913.072819905,-143389.99281990482,5.7024727257585885
PROJ_3667,Construction,Medium,0,84173.84777113306,False,True,0.9551558352877764,1.0,1792856.27,1877030.117771133,1877030.1177711333,-84173.8477711333,4.694957938325603
PROJ_3668,Marketing,Critical,-1,60493.88160638278,False,True,0.9514742891853164,1.0,1186141.78,1246635.6616063828,1246635.661606383,-60493.881606383016,5.10005486918967
PROJ_3669,Construction,Low,3,107160.47781827208,True,True,0.9283248558982888,0.9999999999999996,1387925.15,1495085.627818272,1495085.6278182718,-107160.47781827184,7.720911881903131
PROJ_3670,Construction,Medium,-2,89368.26608366356,False,True,0.9540213818645386,1.0000000000000002,1854323.6,1943691.866083664,1943691.8660836634,-89368.26608366333,4.81945363169963
PROJ_3671,R&D,Critical,0,59236.86565764109,False,True,0.9613446204581566,1.0000000000000002,1473198.37,1532435.2356576412,1532435.2356576405,-59236.86565764039,4.020970078703004
PROJ_3672,Manufacturing,High,1,207318.284305532,True,True,0.7516281082011435,1.0000000000000002,627390.84,834709.124305532,834709.1243055318,-207318.28430553188,33.04451883701903
PROJ_3673,IT,Low,2,83499.27501130698,True,True,0.9006521103252264,1.0,756974.29,840473.565011307,840473.565011307,-83499.27501130698,11.03066195435871
PROJ_3674,Healthcare,Medium,0,6833.290956267156,False,True,0.9942749908914884,1.0000000000000004,1186752.75,1193586.0409562672,1193586.040956267,-6833.290956266923,0.5757973559586799
PROJ_3675,IT,Medium,1,19635.568112888373,True,True,0.9594779278019347,1.0,464929.19,484564.7581128884,484564.7581128885,-19635.56811288849,4.2233459492806835
PROJ_3676,Marketing,High,0,150129.26236124244,False,True,0.837112317596472,1.0,771544.25,921673.5123612424,921673.5123612422,-150129.2623612422,19.458282834878517
PROJ_3677,IT,Low,2,115320.80911785156,True,True,0.9060754785574664,1.0,1112482.19,1227802.9991178515,1227802.9991178517,-115320.80911785178,10.366081376804043
PROJ_3678,Construction,Low,3,31522.26461437461,True,True,0.9797743791829828,0.9999999999999996,1527009.11,1558531.3746143747,1558531.374614375,-31522.264614374842,2.064314116264496
PROJ_3679,R&D,Medium,1,93443.53620233084,True,True,0.9563088580469394,1.0,2045286.01,2138729.546202331,2138729.546202331,-93443.53620233084,4.5687270995576235
PROJ_3680,Construction,Medium,3,139243.38507603528,True,True,0.9139498793842936,1.0,1478922.68,1618166.0650760352,1618166.065076036,-139243.38507603598,9.415190324624408
PROJ_3681,Manufacturing,Medium,1,-13413.296823850833,True,False,1.0162715799096975,1.0,837752.23,824338.9331761491,824338.9331761495,13413.296823850484,-1.6011054752847969
PROJ_3682,IT,Critical,2,10552.455868683755,True,True,0.9888159430334608,1.0000000000000004,932974.2,943526.6558686836,943526.6558686836,-10552.455868683639,1.1310554856376136
PROJ_3683,IT,Medium,1,168291.66464423772,True,True,0.837703622713176,0.9999999999999998,868648.7,1036940.3646442376,1036940.364644238,-168291.66464423807,19.373961492630805
PROJ_3684,Manufacturing,High,2,43876.320635478594,True,True,0.9529583427108244,1.0,888835.73,932712.0506354786,932712.0506354783,-43876.32063547836,4.936381285603625
PROJ_3685,Manufacturing,Medium,2,67529.73770504678,True,True,0.8914474344753481,0.9999999999999996,554562.77,622092.5077050468,622092.5077050471,-67529.73770504713,12.177113459139553
PROJ_3686,R&D,High,2,86469.05708158133,True,True,0.9551994198500834,1.0,1843618.83,1930087.8870815812,1930087.8870815816,-86469.05708158156,4.690180837520604
PROJ_3687,Construction,Low,-5,145319.38912018202,False,True,0.9330176077227862,1.0000000000000002,2024196.87,2169516.259120182,2169516.2591201817,-145319.38912018156,7.179113418952256
PROJ_3688,IT,Low,1,124872.38733673072,True,True,0.9011341043400616,1.0000000000000002,1138175.77,1263048.1573367307,1263048.1573367307,-124872.38733673072,10.97127444003932
PROJ_3689,IT,High,0,125355.04041387024,False,True,0.9335389837507286,1.0000000000000002,1760788.86,1886143.9004138703,1886143.9004138703,-125355.04041387024,7.119254514926351
PROJ_3690,R&D,Medium,1,157905.9663685034,True,True,0.9289641915963416,1.0,2065000.62,2222906.5863685035,2222906.5863685035,-157905.9663685034,7.646775736488805
PROJ_3691,R&D,High,0,177521.0382482768,False,True,0.9274545837781742,1.0000000000000004,2269512.11,2447033.1482482767,2447033.1482482757,-177521.03824827587,7.82199123177518
PROJ_3692,Manufacturing,Medium,0,644.7189054264454,False,True,0.9988983773103202,1.0,584600.04,585244.7589054265,585244.7589054265,-644.7189054264454,0.11028376006037315
PROJ_3693,IT,Low,1,709.5301174954511,True,True,0.9991328399900626,0.9999999999999996,817513.3,818222.8301174955,818222.8301174957,-709.530117495684,0.08679126290614281
PROJ_3694,Healthcare,Medium,1,-806.3770663524047,True,False,1.0012014835269414,0.9999999999999998,671957.54,671151.1629336476,671151.1629336477,806.3770663522882,-0.12000416966111999
PROJ_3695,IT,High,3,48450.85751082678,True,True,0.9401069693338888,1.0000000000000002,760505.66,808956.5175108268,808956.5175108265,-48450.857510826434,6.370874019639306
PROJ_3696,Construction,Medium,-1,94291.63805544564,False,True,0.961302542042004,1.0,2342344.85,2436636.4880554457,2436636.488055445,-94291.6380554447,4.02552331504239
PROJ_3697,Construction,Medium,0,86271.34074342472,False,True,0.8877760404906462,1.0000000000000002,682471.28,768742.6207434247,768742.6207434246,-86271.3407434246,12.641021427806399
PROJ_3698,Healthcare,Medium,1,119573.84301992644,True,True,0.918845142079628,1.0000000000000002,1353829.55,1473403.3930199265,1473403.3930199263,-119573.84301992622,8.832267180157666
PROJ_3699,Construction,High,0,-30001.39203304099,False,False,1.0270117278381343,0.9999999999999998,1140681.62,1110680.2279669591,1110680.2279669596,30001.392033040524,-2.6301284694181817
PROJ_3700,Manufacturing,Medium,0,37514.47247681138,False,True,0.9237161525691276,0.9999999999999996,454260.31,491774.7824768114,491774.78247681155,-37514.472476811556,8.25836456564113
PROJ_3701,IT,Low,1,106544.10268232784,True,True,0.9152699720048152,1.0000000000000002,1150909.78,1257453.882682328,1257453.8826823274,-106544.10268232739,9.257380946256916
PROJ_3702,Manufacturing,Low,2,12273.65314466576,True,True,0.9901270376522354,1.0,1230884.45,1243158.1031446657,1243158.1031446657,-12273.653144665761,0.9971409700289707
PROJ_3703,R&D,Critical,0,275673.57289092033,False,True,0.8808166432083646,0.9999999999999994,2037347.14,2313020.71289092,2313020.7128909216,-275673.5728909217,13.531006448460312
PROJ_3704,Healthcare,High,-1,10639.528289449285,False,True,0.9865694722354726,1.0,781550.36,792189.8882894493,792189.8882894493,-10639.528289449285,1.3613362406293672
PROJ_3705,Marketing,High,0,28289.626941427705,False,True,0.951163472511737,1.0,550982.25,579271.8769414277,579271.8769414277,-28289.626941427705,5.134398965017059
PROJ_3706,IT,Medium,1,24229.74175187212,True,True,0.9504010746050692,1.0000000000000002,464283.7,488513.4417518721,488513.441751872,-24229.741751872003,5.2187362493820055
PROJ_3707,Marketing,Critical,2,123003.87162389384,True,True,0.8891439036600762,1.0000000000000002,986577.61,1109581.4816238938,1109581.4816238936,-123003.87162389362,12.467733949880904
PROJ_3708,IT,Low,1,14031.597305782549,True,True,0.9632596404977072,1.0000000000000002,367880.76,381912.35730578256,381912.35730578256,-14031.597305782547,3.814169924456649
PROJ_3709,R&D,Medium,1,136386.66391853848,True,True,0.935124585953984,0.9999999999999994,1965899.17,2102285.8339185384,2102285.8339185393,-136386.66391853942,6.937622539336004
PROJ_3710,IT,Critical,2,-25923.07978275116,True,False,1.027704535724722,1.0,961621.12,935698.0402172488,935698.0402172487,25923.079782751272,-2.6957685562013523
PROJ_3711,R&D,Medium,3,79596.81151629402,True,True,0.9506879645609678,1.0000000000000002,1534548.92,1614145.731516294,1614145.731516294,-79596.81151629402,5.186984297398223
PROJ_3712,Construction,High,2,16751.14757366106,True,True,0.9871458502462084,0.9999999999999998,1286419.26,1303170.407573661,1303170.4075736615,-16751.147573661525,1.302153045630048
PROJ_3713,Construction,Low,2,-43902.99328761641,True,False,1.0263342643195832,0.9999999999999998,1711046.33,1667143.3367123837,1667143.3367123844,43902.99328761571,-2.565856488971617
PROJ_3714,IT,Low,2,-21475.7732410999,True,False,1.0318443042997532,0.9999999999999996,695874.97,674399.1967589001,674399.1967589004,21475.773241099552,-3.086154002794432
PROJ_3715,Construction,Medium,0,115712.06651997892,False,True,0.9478943360041534,1.0,2105007.48,2220719.546519979,2220719.546519979,-115712.06651997892,5.496990752734946
PROJ_3716,IT,Low,0,26814.872615520377,False,True,0.9675390672715892,1.0,799251.12,826065.9926155204,826065.9926155203,-26814.87261552026,3.354999692151856
PROJ_3717,Construction,High,1,59042.36694653239,True,True,0.951008430696058,1.0000000000000004,1146111.25,1205153.6169465324,1205153.6169465324,-59042.36694653239,5.151538905715514
PROJ_3718,Construction,High,2,112451.32295391988,True,True,0.9462068199425536,1.0000000000000002,1977986.96,2090438.28295392,2090438.2829539191,-112451.32295391918,5.685139752080023
PROJ_3719,Manufacturing,Medium,-1,-253.3785073817708,False,False,1.0004446252967774,1.0000000000000004,570123.13,569869.7514926182,569869.7514926181,253.37850738188718,-0.04444276929825443
PROJ_3720,Construction,Medium,0,55380.23549717851,False,True,0.9564266594179692,0.9999999999999998,1215585.79,1270966.0254971783,1270966.0254971785,-55380.23549717851,4.55584755537316
PROJ_3721,R&D,Medium,2,124022.8017871154,True,True,0.9376479433772033,1.0000000000000004,1865050.35,1989073.1517871155,1989073.151787115,-124022.80178711493,6.649836653853068
PROJ_3722,Marketing,Medium,2,115659.25298120872,True,True,0.8674124062919865,1.0,756664.09,872323.3429812087,872323.3429812086,-115659.25298120861,15.285415881333634
PROJ_3723,IT,Medium,1,70670.76776756544,True,True,0.926149575452524,1.0,886273.87,956944.6377675654,956944.6377675653,-70670.76776756532,7.973919818663426
PROJ_3724,Marketing,Critical,-2,28188.071500329766,False,True,0.9848428451322868,1.0000000000000002,1831532.42,1859720.4915003297,1859720.4915003302,-28188.071500330232,1.5390429998683963
PROJ_3725,Construction,Medium,1,199826.6263723476,True,True,0.9171052162208312,0.9999999999999998,2210778.93,2410605.556372348,2410605.556372349,-199826.62637234898,9.038743026755233
PROJ_3726,Marketing,Medium,3,46676.37003267312,True,True,0.9493265860752512,1.0000000000000002,874445.11,921121.4800326732,921121.4800326729,-46676.37003267289,5.337827326025402
PROJ_3727,Construction,Medium,6,17458.6981526413,True,True,0.9939334780507608,0.999999999999999,2860417.34,2877876.038152641,2877876.0381526425,-17458.698152642697,0.6103549264822559
PROJ_3728,IT,Medium,1,76316.27372440754,True,True,0.9232373849629724,1.0000000000000002,917869.16,994185.4337244076,994185.433724407,-76316.27372440696,8.314504621160488
PROJ_3729,IT,Critical,0,30541.06518466922,False,True,0.9484418851802712,1.0,561820.88,592361.9451846692,592361.9451846691,-30541.065184669103,5.436085818787849
PROJ_3730,IT,High,3,198916.7288157891,True,True,0.858261557839803,0.9999999999999998,1204490.32,1403407.0488157892,1403407.0488157896,-198916.72881578957,16.514597544942458
PROJ_3731,Construction,Medium,2,330320.68175067287,True,True,0.9194079360817872,0.9999999999999992,3768354.37,4098675.051750673,4098675.051750675,-330320.68175067473,8.76564806060622
PROJ_3732,IT,Medium,0,94803.55895705638,False,True,0.8957179136139867,1.0,814303.29,909106.8489570564,909106.8489570562,-94803.55895705614,11.642291038398744
PROJ_3733,Manufacturing,High,0,96061.37065156852,False,True,0.927199674405353,1.0000000000000002,1223457.05,1319518.4206515686,1319518.4206515686,-96061.37065156852,7.851634076698362
PROJ_3734,Healthcare,Medium,1,9130.69978500338,True,True,0.97045991171667,0.9999999999999998,299964.51,309095.2097850034,309095.2097850034,-9130.69978500338,3.0439266915287346
PROJ_3735,IT,Critical,0,-37366.39581248874,False,False,1.057060427100163,1.0000000000000002,692222.97,654856.5741875112,654856.5741875111,37366.39581248886,-5.398028876806682
PROJ_3736,IT,Medium,2,167758.49009263946,True,True,0.8545386465757399,1.0,985527.15,1153285.6400926395,1153285.6400926395,-167758.49009263946,17.022208885127057
PROJ_3737,Construction,Low,4,164433.85886040516,True,True,0.9310065173419896,0.9999999999999996,2218890.66,2383324.5188604053,2383324.5188604067,-164433.85886040656,7.4106336929827155
PROJ_3738,Manufacturing,High,3,54365.62720365729,True,True,0.9362092631857294,1.0000000000000004,797883.93,852249.5572036573,852249.5572036572,-54365.627203657175,6.813726302728916
PROJ_3739,Manufacturing,Medium,1,51980.052188381145,True,True,0.8912223743709995,1.0,425876.05,477856.10218838113,477856.10218838113,-51980.052188381145,12.205441510125105
PROJ_3740,Construction,High,-1,56788.73355293647,False,True,0.97208657982788,1.0,1977671.15,2034459.8835529364,2034459.8835529352,-56788.7335529353,2.8714952712403834
PROJ_3741,IT,Medium,1,52438.7459674275,True,True,0.9568876236121926,1.0,1163888.22,1216326.9659674277,1216326.9659674275,-52438.7459674275,4.5054795698016
PROJ_3742,R&D,High,3,121421.81845451985,True,True,0.9235282433057382,0.9999999999999992,1466377.7,1587799.5184545198,1587799.51845452,-121421.81845452008,8.280391774542132
PROJ_3743,IT,Critical,3,51978.29145936016,True,True,0.951458042789769,1.0,1018812.72,1070791.01145936,1070791.0114593601,-51978.29145936016,5.101849480183184
PROJ_3744,Healthcare,Medium,0,116693.16033313224,False,True,0.8483246688551425,1.0000000000000002,652668.34,769361.5003331322,769361.5003331322,-116693.16033313225,17.879396499167136
PROJ_3745,IT,Low,1,8591.900127729052,True,True,0.9745228309031844,1.0,328647.3,337239.20012772904,337239.200127729,-8591.900127728994,2.614322444678229
PROJ_3746,Manufacturing,High,0,54772.9736546803,False,True,0.9495391829035554,1.0,1030682.57,1085455.5436546805,1085455.5436546805,-54772.973654680536,5.314242740583121
PROJ_3747,IT,Medium,1,117842.09414319438,True,True,0.9117093672528752,1.0,1216864.55,1334706.6441431944,1334706.6441431942,-117842.09414319415,9.684076518063916
PROJ_3748,R&D,Medium,5,128220.75937531937,True,True,0.9503478703533742,1.0,2454161.11,2582381.869375319,2582381.869375319,-128220.75937531935,5.224626812512702
PROJ_3749,Construction,Medium,1,63543.42507947493,True,True,0.945615535704035,0.9999999999999998,1104867.92,1168411.3450794748,1168411.345079475,-63543.42507947516,5.751223646666758
PROJ_3750,R&D,Medium,0,33280.6816634736,False,True,0.9723221078653124,0.9999999999999996,1169147.65,1202428.3316634735,1202428.331663474,-33280.68166347407,2.846576449388071
PROJ_3751,IT,High,1,-15496.865838968137,True,False,1.0300923231108774,1.0,530474.25,514977.3841610319,514977.3841610318,15496.865838968195,-2.921322917930172
PROJ_3752,Construction,Medium,2,-154831.162461343,True,False,1.0924624078244414,1.0000000000000002,1829362.1,1674530.937538657,1674530.9375386566,154831.16246134345,-8.463669519628917
PROJ_3753,Marketing,Critical,4,111590.33444079872,True,True,0.8913687201839696,1.0,915649.1,1027239.4344407988,1027239.4344407993,-111590.33444079931,12.187019507887827
PROJ_3754,IT,High,2,30220.540677293204,True,True,0.9607255309155722,1.0,739249.84,769470.3806772932,769470.3806772932,-30220.540677293204,4.088000976407814
PROJ_3755,Healthcare,Medium,2,131897.6658174568,True,True,0.9067691039477296,0.9999999999999998,1282844.35,1414742.0158174569,1414742.0158174569,-131897.6658174568,10.281657772235327
PROJ_3756,Construction,High,-1,28856.369589109672,False,True,0.9829848404712128,1.0,1667064.82,1695921.1895891095,1695921.1895891093,-28856.369589109207,1.730968660781241
PROJ_3757,IT,Low,0,26960.286959859422,False,True,0.9530838045321376,1.0000000000000002,547687.48,574647.7669598594,574647.7669598594,-26960.286959859426,4.922567694967105
PROJ_3758,IT,Low,2,-39034.7463492112,True,False,1.039530192736634,0.9999999999999996,1026501.38,987466.6336507888,987466.6336507892,39034.74634921085,-3.8026978930326276
PROJ_3759,R&D,High,3,71725.77513033454,True,True,0.9387549811441434,1.0,1099402.53,1171128.3051303346,1171128.3051303348,-71725.77513033478,6.524068589357783
PROJ_3760,IT,Low,0,8447.669163693907,False,True,0.9870661213874428,1.0,644695.09,653142.7591636939,653142.7591636939,-8447.669163693907,1.3103355826230827
PROJ_3761,Manufacturing,Low,2,144255.9412732654,True,True,0.8410469149348689,1.0,763281.91,907537.8512732654,907537.8512732657,-144255.94127326563,18.899431439854986
PROJ_3762,R&D,Medium,1,112022.3819279878,True,True,0.9444630034044252,1.0000000000000002,1905054.32,2017076.701927988,2017076.7019279879,-112022.3819279878,5.880272323572789
PROJ_3763,R&D,High,1,159372.54779283074,True,True,0.9170751412627594,1.0,1762518.55,1921891.0977928308,1921891.0977928308,-159372.54779283074,9.042318890364628
PROJ_3764,Construction,Low,0,57203.532809640514,False,True,0.9634496692121738,1.0,1507858.44,1565061.9728096405,1565061.9728096402,-57203.53280964028,3.79369384367675
PROJ_3765,IT,Low,0,-16690.450023868587,False,False,1.0190383499644895,1.0,893365.69,876675.2399761314,876675.2399761316,16690.450023868354,-1.8682662890118777
PROJ_3766,Healthcare,Medium,0,170077.85775420768,False,True,0.8539006985363611,1.0,994047.2,1164125.0577542076,1164125.057754208,-170077.85775420815,17.10963601670103
PROJ_3767,R&D,Medium,0,206858.3100039829,False,True,0.8994069963333479,1.0000000000000004,1849530.33,2056388.640003983,2056388.6400039825,-206858.3100039824,11.184369709902642
PROJ_3768,R&D,Medium,3,255997.01529226665,True,True,0.8897309373737332,0.9999999999999998,2065569.97,2321566.9852922666,2321566.985292266,-255997.01529226615,12.393529099005354
PROJ_3769,R&D,High,0,169475.48877521814,False,True,0.8819928486655788,0.9999999999999998,1266670.43,1436145.918775218,1436145.9187752185,-169475.4887752186,13.379604099167185
PROJ_3770,Marketing,Medium,1,127464.91291763145,True,True,0.912976696872978,0.9999999999999996,1337256.7,1464721.6129176314,1464721.6129176316,-127464.91291763168,9.53182084768255
PROJ_3771,R&D,Critical,1,271250.0408263742,True,True,0.8990123352987135,0.9999999999999996,2414721.97,2685972.0108263744,2685972.0108263744,-271250.0408263742,11.233178982770186
PROJ_3772,IT,Medium,0,115213.97454398069,False,True,0.8677675390787685,1.0,756084.75,871298.7245439807,871298.7245439808,-115213.97454398079,15.238235468177447
PROJ_3773,Construction,Medium,5,439975.7801832277,True,True,0.8781905279486532,1.0000000000000004,3172023.95,3611999.730183228,3611999.730183226,-439975.78018322587,13.870506248328478
PROJ_3774,Marketing,High,1,51607.53307107283,True,True,0.9083224756809352,0.9999999999999996,511317.06,562924.5930710728,562924.593071073,-51607.53307107295,10.09305910330333
PROJ_3775,Healthcare,Medium,0,2223.3631327649346,False,True,0.993568828552788,1.0000000000000002,343493.3,345716.6631327649,345716.6631327648,-2223.363132764818,0.6472799128148404
PROJ_3776,IT,Low,1,-73772.42010459653,True,False,1.1007930722920831,1.0,805691.97,731919.5498954034,731919.5498954037,73772.4201045963,-9.156405034618416
PROJ_3777,IT,Medium,1,-61410.45316642721,True,False,1.0763860462422832,1.0,865359.03,803948.5768335728,803948.5768335729,61410.45316642709,-7.096528843805684
